start_time,match_id,account_id,player_slot,is_radiant,team_id,win,fantasy_role,prev_match_time,rest_days,matches_last_7_days
2025-10-05 19:11:45+00:00,8497271505,1769771941,131,False,9905617,True,,2025-10-05 18:05:08+00:00,0.04626157407407407,1.0
2025-10-06 18:27:43+00:00,8498774387,407316554,1,True,9843235,False,,2025-10-06 17:15:26+00:00,0.05019675925925926,1.0
2025-10-06 18:27:43+00:00,8498774387,73604841,4,True,9843235,False,,2025-10-06 17:15:26+00:00,0.05019675925925926,1.0
2025-10-06 18:27:43+00:00,8498774387,37295968,129,False,9866415,True,,2025-10-06 17:15:26+00:00,0.05019675925925926,2.0
2025-10-06 18:27:43+00:00,8498774387,52433489,130,False,9866415,True,,2025-10-06 17:15:26+00:00,0.05019675925925926,2.0
2025-10-06 18:27:43+00:00,8498774387,122955581,131,False,9866415,True,,2025-10-06 17:15:26+00:00,0.05019675925925926,2.0
2025-10-06 18:27:43+00:00,8498774387,425297769,3,True,9843235,False,,2025-10-06 17:15:26+00:00,0.05019675925925926,1.0
2025-10-06 18:27:43+00:00,8498774387,1572244152,132,False,9866415,True,,2025-10-06 17:15:26+00:00,0.05019675925925926,2.0
2025-10-06 18:27:43+00:00,8498774387,372645351,2,True,9843235,False,,2025-10-06 17:15:26+00:00,0.05019675925925926,1.0
2025-10-06 18:27:43+00:00,8498774387,46115260,128,False,9866415,True,,2025-10-06 17:15:26+00:00,0.05019675925925926,2.0
2025-10-06 18:27:43+00:00,8498774387,1082247814,0,True,9843235,False,,2025-10-06 17:15:26+00:00,0.05019675925925926,1.0
2025-10-08 11:48:03+00:00,8501207719,159020918,132,False,2576071,True,,2025-10-08 10:29:48+00:00,0.05434027777777778,5.0
2025-10-08 20:47:09+00:00,8502042168,242900091,2,True,9824755,True,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-08 20:47:09+00:00,8502042168,1585789983,129,False,9860752,False,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-08 20:47:09+00:00,8502042168,346191191,128,False,9860752,False,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-08 20:47:09+00:00,8502042168,86744859,130,False,9860752,False,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-08 20:47:09+00:00,8502042168,1079673206,3,True,9824755,True,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-08 20:47:09+00:00,8502042168,1100842895,131,False,9860752,False,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-08 20:47:09+00:00,8502042168,332773984,132,False,9860752,False,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-08 20:47:09+00:00,8502042168,364569925,4,True,9824755,True,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-08 20:47:09+00:00,8502042168,92296903,1,True,9824755,True,,2025-10-08 19:14:02+00:00,0.06466435185185185,2.0
2025-10-09 06:40:02+00:00,8502427332,1253027494,3,True,9844096,True,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 06:40:02+00:00,8502427332,135494427,128,False,9839101,False,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 06:40:02+00:00,8502427332,1476548910,131,False,9839101,False,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 06:40:02+00:00,8502427332,96769357,129,False,9839101,False,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 06:40:02+00:00,8502427332,292757556,1,True,9844096,True,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 06:40:02+00:00,8502427332,1007375497,4,True,9844096,True,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 06:40:02+00:00,8502427332,335520839,2,True,9844096,True,,2025-10-09 05:54:47+00:00,0.03142361111111111,1.0
2025-10-09 06:40:02+00:00,8502427332,73308257,0,True,9844096,True,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 06:40:02+00:00,8502427332,1509384811,132,False,9839101,False,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 06:40:02+00:00,8502427332,1905831521,130,False,9839101,False,,2025-10-09 05:54:47+00:00,0.03142361111111111,3.0
2025-10-09 09:43:38+00:00,8502574826,149134164,3,True,9564888,False,,2025-10-09 08:56:19+00:00,0.032858796296296296,1.0
2025-10-09 20:26:21+00:00,8503512235,1131833218,3,True,9397016,False,,2025-10-05 13:46:58+00:00,4.277349537037037,5.0
2025-10-10 17:36:35+00:00,8504789069,1674837008,3,True,9895818,False,,2025-10-10 16:50:08+00:00,0.03225694444444444,1.0
2025-10-10 20:35:54+00:00,8505037610,1030928034,2,True,9896157,True,,2025-10-05 15:58:48+00:00,5.192430555555555,4.0
2025-10-11 17:33:30+00:00,8506508062,1529785023,131,False,9829359,False,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,166022498,2,True,9839394,True,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,115016104,0,True,9839394,True,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,1265642916,128,False,9829359,False,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,1067399931,129,False,9829359,False,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,1673265021,132,False,9829359,False,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,1171343619,4,True,9839394,True,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,166379664,130,False,9829359,False,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,1172841956,3,True,9839394,True,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 17:33:30+00:00,8506508062,1425096765,1,True,9839394,True,,2025-10-11 16:15:29+00:00,0.05417824074074074,2.0
2025-10-11 18:50:59+00:00,8506640583,1266727153,2,True,9916420,False,,2025-10-11 17:57:27+00:00,0.037175925925925925,3.0
2025-10-11 20:03:26+00:00,8506751597,1101342282,129,False,9628678,False,,2025-10-05 13:46:58+00:00,6.261435185185185,1.0
2025-10-11 21:56:07+00:00,8506893625,1683752803,130,False,9916420,True,,2025-10-11 21:03:37+00:00,0.036458333333333336,2.0
2025-10-12 13:23:53+00:00,8507930444,880397480,0,True,9840188,False,,2025-10-12 12:25:56+00:00,0.04024305555555555,3.0
2025-10-12 13:23:53+00:00,8507930444,147858311,4,True,9840188,False,,2025-10-12 12:25:56+00:00,0.04024305555555555,3.0
2025-10-12 15:27:34+00:00,8508182913,1273289573,128,False,9904454,False,,,30.0,0.0
2025-10-12 15:27:34+00:00,8508182913,1683461826,130,False,9904454,False,,,30.0,0.0
2025-10-12 15:27:34+00:00,8508182913,1552161240,132,False,9904454,False,,,30.0,0.0
2025-10-12 15:27:34+00:00,8508182913,1734157679,131,False,9904454,False,,,30.0,0.0
2025-10-12 15:27:34+00:00,8508182913,1156809798,129,False,9904454,False,,,30.0,0.0
2025-10-12 16:14:29+00:00,8508268079,906749590,3,True,9455814,False,,2025-10-12 15:10:41+00:00,0.044305555555555556,3.0
2025-10-12 16:14:29+00:00,8508268079,291231492,128,False,9824555,True,,2025-10-12 15:10:41+00:00,0.044305555555555556,1.0
2025-10-12 16:14:29+00:00,8508268079,411573732,129,False,9824555,True,,2025-10-12 15:10:41+00:00,0.044305555555555556,1.0
2025-10-12 16:14:29+00:00,8508268079,344926830,130,False,9824555,True,,2025-10-12 15:10:41+00:00,0.044305555555555556,1.0
2025-10-12 16:14:29+00:00,8508268079,96294331,4,True,9455814,False,,2025-10-12 15:10:41+00:00,0.044305555555555556,3.0
